cluster_id,cluster_size,rank_in_cluster,representative_score,is_butina_seed,original_index,image_name,tags,smiles,canon_smiles
2059,1,1,1.0,True,6284,pics/6284,cardio,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
2060,1,1,1.0,True,6281,pics/6281,cns,CC(=O)c1ccc2c(c1)[NH+](CC(C)[NH+](C)C)c1ccccc1S2,CC(=O)c1ccc2c(c1)[NH+](CC(C)[NH+](C)C)c1ccccc1S2
2061,1,1,1.0,True,6277,pics/6277,antineoplastic,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3
2062,1,1,1.0,True,6274,pics/6274,cns,FCC(F)(F)F,FCC(F)(F)F
2063,1,1,1.0,True,6273,pics/6273,cardio,OCCc1ccc(O)cc1,OCCc1ccc(O)cc1
2064,1,1,1.0,True,6271,pics/6271,antiinflammatory,Cc1ccc2c(c1)C(COC(=O)N[C@@H](CC(C)C)C(=O)O)c1cc(C)ccc1-2,Cc1ccc2c(c1)C(COC(=O)N[C@@H](CC(C)C)C(=O)O)c1cc(C)ccc1-2
2065,1,1,1.0,True,6270,pics/6270,antiinfective,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1
2066,1,1,1.0,True,6264,pics/6264,antineoplastic,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2=O,COc1cccc2c1C(=O)C1=C(C[C@H](C)O[C@@H]1C)C2=O
2067,1,1,1.0,True,6259,pics/6259,cardio,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132
2068,1,1,1.0,True,6258,pics/6258,antiinfective,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
2069,1,1,1.0,True,6257,pics/6257,antineoplastic,S=c1nc[nH]c2nc[nH]c12,S=c1nc[nH]c2nc[nH]c12
2070,1,1,1.0,True,6255,pics/6255,antiinfective antineoplastic,C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,C[C@H]1COc2c(N3CCN(C)CC3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23
2071,1,1,1.0,True,6252,pics/6252,reproductivecontrol respiratorysystem,CC(C)(C)[NH2+]CC(O)c1cc(O)cc(O)c1.CC(C)(C)[NH2+]CC(O)c1cc(O)cc(O)c1,CC(C)(C)[NH2+]CC(O)c1cc(O)cc(O)c1.CC(C)(C)[NH2+]CC(O)c1cc(O)cc(O)c1
2072,1,1,1.0,True,6250,pics/6250,antineoplastic,C[N+]([O-])(CCCl)CCCl,C[N+]([O-])(CCCl)CCCl
2073,1,1,1.0,True,6248,pics/6248,antineoplastic,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
2074,1,1,1.0,True,6246,pics/6246,antineoplastic,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c([nH]n4CCCN(C)C)c2c1,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)NN4CCCN(C)C
2075,1,1,1.0,True,6245,pics/6245,antineoplastic,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1
2076,1,1,1.0,True,6244,pics/6244,antiinfective,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
2077,1,1,1.0,True,6240,pics/6240,antiinfective,Cc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1
2078,1,1,1.0,True,6235,pics/6235,antiinfective antineoplastic antiinflammatory,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=C2C1)C=C[C@@H]1[C@@]2(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]2CC[C@]13C,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=C2C1)C=C[C@@H]1[C@@]2(C)CC[C@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]2CC[C@]13C
2079,1,1,1.0,True,6234,pics/6234,cardio,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O
2080,1,1,1.0,True,6232,pics/6232,cns,NC(C(=O)O)c1ccc(C(=O)O)c(O)c1,NC(C(=O)O)c1ccc(C(=O)O)c(O)c1
2081,1,1,1.0,True,6229,pics/6229,cns,c1csc(C2CCCCN2C2CCCCC2)c1,c1csc(C2CCCCN2C2CCCCC2)c1
2082,1,1,1.0,True,6225,pics/6225,gastrointestinal,O=c1[nH]cc(CO)c(=O)[nH]1,O=c1[nH]cc(CO)c(=O)[nH]1
2083,1,1,1.0,True,6223,pics/6223,cardio,Clc1cccc(Cl)c1NC1=NCCN1.NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,Clc1cccc(Cl)c1NC1=NCCN1.NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
2084,1,1,1.0,True,6222,pics/6222,dermatologic,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
2085,1,1,1.0,True,6221,pics/6221,antineoplastic,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
2086,1,1,1.0,True,6218,pics/6218,antineoplastic,CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O,CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O
2087,1,1,1.0,True,6217,pics/6217,cns,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21
2088,1,1,1.0,True,6216,pics/6216,antiinfective respiratorysystem antiinflammatory,Cc1ccc(S(=O)(=O)NCl)cc1,Cc1ccc(S(=O)(=O)NCl)cc1
2089,1,1,1.0,True,6214,pics/6214,antiinfective,CNC(=S)S,CNC(=S)S
2090,1,1,1.0,True,6211,pics/6211,antiinflammatory,O=C1C=CN=N1,O=C1C=CN=N1
2091,1,1,1.0,True,6208,pics/6208,gastrointestinal,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C.[Al],C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C.[Al]
2092,1,1,1.0,True,6207,pics/6207,cardio,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC(C)C,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O
2093,1,1,1.0,True,6206,pics/6206,antiinfective,CCCCCCCCCCCCCCCC(=O)O.NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,CCCCCCCCCCCCCCCC(=O)O.NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
2094,1,1,1.0,True,6205,pics/6205,lipidregulating,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC
2095,1,1,1.0,True,6204,pics/6204,antiinflammatory,COc1ccc(-c2nc(-c3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1,COc1ccc(-c2nc(-c3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1
2096,1,1,1.0,True,6202,pics/6202,antiinfective,OB(O)c1cc2ccccc2s1,OB(O)c1cc2ccccc2s1
2097,1,1,1.0,True,6200,pics/6200,cns,CCC1(CC)C(=O)NC(=O)NC1=O,CCC1(CC)C(=O)NC(=O)NC1=O
2098,1,1,1.0,True,6198,pics/6198,antineoplastic,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1.Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O
2099,1,1,1.0,True,6196,pics/6196,cns,CC(=O)Nc1ccc(O)cc1.Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.Cn1c(=O)c2c(ncn2C)n(C)c1=O,CC(=O)Nc1ccc(O)cc1.Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.Cn1c(=O)c2c(ncn2C)n(C)c1=O
2100,1,1,1.0,True,6192,pics/6192,dermatologic,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O.CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O.CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
2101,1,1,1.0,True,6190,pics/6190,cardio,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1.NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1.NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
2102,1,1,1.0,True,6189,pics/6189,antiinfective,N[C@@H]1CONC1=O,N[C@@H]1CONC1=O
2103,1,1,1.0,True,6185,pics/6185,antineoplastic,CN(CCCl)CCCl,CN(CCCl)CCCl
2104,1,1,1.0,True,6176,pics/6176,antineoplastic,NC(=O)c1cccc(N=O)c1,NC(=O)c1cccc(N=O)c1
2105,1,1,1.0,True,6169,pics/6169,antiinfective,O=C1NCCN1c1ncc([N+](=O)[O-])s1,O=C1NCCN1c1ncc([N+](=O)[O-])s1
2106,1,1,1.0,True,6167,pics/6167,antiinfective,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O
2107,1,1,1.0,True,6166,pics/6166,antiinflammatory,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
2108,1,1,1.0,True,6164,pics/6164,cns,OCC(O)COc1ccc(Cl)cc1,OCC(O)COc1ccc(Cl)cc1
2109,1,1,1.0,True,6163,pics/6163,antineoplastic,[NH3+][C@@H](CN(O)N=O)C(=O)[O-],[NH3+][C@@H](CN(O)N=O)C(=O)[O-]
2110,1,1,1.0,True,6161,pics/6161,antiinfective,Nc1nc(=O)c2ncn(COCCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2[nH]1,Nc1nc(=O)c2ncn(COCCOP(=O)(O)OP(=O)(O)OP(=O)(O)O)c2[nH]1
2111,1,1,1.0,True,6159,pics/6159,antineoplastic,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
2112,1,1,1.0,True,6154,pics/6154,cns,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
2113,1,1,1.0,True,6153,pics/6153,cardio,CCCN(CCC)CCc1ccc(O)c(O)c1,CCCN(CCC)CCc1ccc(O)c(O)c1
2114,1,1,1.0,True,6152,pics/6152,antiinfective,NC(=O)/N=N/C(N)=O,NC(=O)/N=N/C(N)=O
2115,1,1,1.0,True,6145,pics/6145,antiinfective,O=S(=O)(O[Hg]c1ccccc1)c1cc2ccccc2cc1Cc1cc2ccccc2cc1S(=O)(=O)O[Hg]c1ccccc1,O=S(=O)([O][Hg][c]1ccccc1)c1cc2ccccc2cc1Cc1cc2ccccc2cc1S(=O)(=O)[O][Hg][c]1ccccc1
2116,1,1,1.0,True,6144,pics/6144,antineoplastic,C1=CCC2=CC=NCC2=C1,C1=CCC2=CC=NCC2=C1
2117,1,1,1.0,True,6143,pics/6143,antineoplastic,C=CCN[C@@H](CS)C(=O)O,C=CCN[C@@H](CS)C(=O)O
2118,1,1,1.0,True,6140,pics/6140,cns,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
2119,1,1,1.0,True,6139,pics/6139,antiinflammatory,NC(=O)c1ccccc1[O-],NC(=O)c1ccccc1[O-]
2120,1,1,1.0,True,6138,pics/6138,reproductivecontrol,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C.C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C.C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
2121,1,1,1.0,True,6137,pics/6137,cns,Cc1cccc(C)c1NC1=NCCCS1,Cc1cccc(C)c1NC1=NCCCS1
2122,1,1,1.0,True,6136,pics/6136,antiinflammatory,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12
2123,1,1,1.0,True,6135,pics/6135,antiinfective,O=C(O)c1ccccc1,O=C(O)c1ccccc1
2124,1,1,1.0,True,6123,pics/6123,antiinflammatory,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
2125,1,1,1.0,True,6122,pics/6122,antiinfective,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
2126,1,1,1.0,True,6121,pics/6121,cns,CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1
2127,1,1,1.0,True,6119,pics/6119,cns cardio,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C
2128,1,1,1.0,True,6118,pics/6118,dermatologic,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
2129,1,1,1.0,True,6117,pics/6117,antineoplastic,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
2130,1,1,1.0,True,6114,pics/6114,antineoplastic,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
2131,1,1,1.0,True,6111,pics/6111,cns,CCNC1C2CCC(C2)C1c1ccccc1,CCNC1C2CCC(C2)C1c1ccccc1
2132,1,1,1.0,True,6110,pics/6110,cns,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
2133,1,1,1.0,True,6108,pics/6108,antiinfective,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
2134,1,1,1.0,True,6105,pics/6105,antiinfective,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1
2135,1,1,1.0,True,6104,pics/6104,antineoplastic,CNC=O,CNC=O
2136,1,1,1.0,True,6100,pics/6100,dermatologic,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
2137,1,1,1.0,True,6098,pics/6098,cardio,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
2138,1,1,1.0,True,6097,pics/6097,gastrointestinal,NCCC(=O)[N-][C@@H](Cc1cnc[nH]1)C(=O)O.[Zn],NCCC(=O)[N-][C@@H](Cc1cnc[nH]1)C(=O)O.[Zn]
2139,1,1,1.0,True,6094,pics/6094,antiinflammatory,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1
2140,1,1,1.0,True,6093,pics/6093,antineoplastic,OC[C@H]1O[C@@](CO)(OC[C@H]2O[C@@](CO)(OC[C@H]3O[C@](O)(CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(OC[C@H]2O[C@@](CO)(OC[C@H]3O[C@](O)(CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
2141,1,1,1.0,True,6085,pics/6085,hematologic cardio,O=C(O)C1CC(C2CCCCC2)CN1,O=C(O)C1CC(C2CCCCC2)CN1
2142,1,1,1.0,True,6082,pics/6082,cns respiratorysystem antiinflammatory,COc1ccccc1OC(=O)c1ccccc1OC(C)=O,COc1ccccc1OC(=O)c1ccccc1OC(C)=O
2143,1,1,1.0,True,6080,pics/6080,antiinfective antineoplastic,CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21
2144,1,1,1.0,True,6076,pics/6076,antineoplastic,NC1=NC(=O)N([C@@H]2O[C@H](NO)[C@@H](O)[C@H]2O)CC1,NC1=NC(=O)N([C@@H]2O[C@H](NO)[C@@H](O)[C@H]2O)CC1
2145,1,1,1.0,True,6075,pics/6075,cns antiinflammatory,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
2146,1,1,1.0,True,6074,pics/6074,antiinfective,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
2147,1,1,1.0,True,6073,pics/6073,cns,Clc1ccc(C(c2ccc(Cl)cc2)n2cc[n+](CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1,Clc1ccc(C(c2ccc(Cl)cc2)n2cc[n+](CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1
2148,1,1,1.0,True,6072,pics/6072,lipidregulating,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O
2149,1,1,1.0,True,6071,pics/6071,cns,C[C@@H](O)[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,C[C@@H](O)[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O
2150,1,1,1.0,True,6070,pics/6070,antineoplastic,N[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c5ccccc5oc2c34)C1,N[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2Oc2ccccc2-4)C1
2151,1,1,1.0,True,6069,pics/6069,gastrointestinal,CNC(=S)NCCSCc1nc[nH]c1C,CNC(=S)NCCSCc1nc[nH]c1C
2152,1,1,1.0,True,6068,pics/6068,antiinfective,OO,OO
2153,1,1,1.0,True,6066,pics/6066,antineoplastic,CS(=O)(=O)CCNC(=O)N(CCCl)N=O,CS(=O)(=O)CCNC(=O)N(CCCl)N=O
2154,1,1,1.0,True,6059,pics/6059,cardio,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
2155,1,1,1.0,True,6056,pics/6056,antiinfective,Nc1nc2c(ncn2COCCO)c(=O)[n-]1,Nc1nc2c(ncn2COCCO)c(=O)[n-]1
2156,1,1,1.0,True,6055,pics/6055,antineoplastic,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC
2157,1,1,1.0,True,6054,pics/6054,hematologic,O=C([O-])C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],O=C([O-])C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
2158,1,1,1.0,True,6052,pics/6052,antiinfective antineoplastic antiinflammatory,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1O,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1O
2159,1,1,1.0,True,6048,pics/6048,cardio,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
2160,1,1,1.0,True,6046,pics/6046,hematologic,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1
2161,1,1,1.0,True,6045,pics/6045,antineoplastic,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1cc2c(cc1OC(C)=O)Oc1cc(OC(C)=O)c(CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)cc1C21OC(=O)c2ccccc21,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1cc2c(cc1OC(C)=O)Oc1cc(OC(C)=O)c(CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)cc1C21OC(=O)c2ccccc21
2162,1,1,1.0,True,6044,pics/6044,antineoplastic,O=[Mo]([O-])([O-])=S,[O]=[Mo]([O-])([O-])=[S]
2163,1,1,1.0,True,6041,pics/6041,antiinfective,C[C@@H]1O[C@@H]1P(=O)([O-])[O-],C[C@@H]1O[C@@H]1P(=O)([O-])[O-]
2164,1,1,1.0,True,6030,pics/6030,antiinfective,Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
2165,1,1,1.0,True,6027,pics/6027,cns,C=CCC1(C(C)CCC)C(=O)NC(=O)N=C1[O-].CCC1(CCC(C)C)C(=O)NC(=O)N=C1[O-],C=CCC1(C(C)CCC)C(=O)NC(=O)N=C1[O-].CCC1(CCC(C)C)C(=O)NC(=O)N=C1[O-]
2166,1,1,1.0,True,6026,pics/6026,cns,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3
2167,1,1,1.0,True,6024,pics/6024,lipidregulating,CC1CC(OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1,CC1CC(OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1
